experiment,k,instance_id,run_id,instance_seed,run_seed,algorithm,variant,budget_ms,time_ms,F,D,tardiness,gap_to_best_pct
ablation,32,10,0,23461494,20581534,LNS,full,300.000000,300.961600,11615.000000,982,10633,4.564278
ablation,32,10,0,23461494,20581534,LNS,no_regret,300.000000,300.877300,11140.000000,988,10152,0.288081
ablation,32,10,0,23461494,20581534,LNS,no_adaptive_weight,300.000000,300.181200,11658.000000,990,10668,4.951386
ablation,32,10,0,23461494,20581534,LNS,no_local_search,300.000000,300.401500,12736.000000,1004,11732,14.656104
ablation,32,10,0,23461494,20581534,LNS,no_probability_acceptance,300.000000,300.659200,11424.000000,962,10462,2.844797
ablation,32,10,0,23461494,20581534,LNS,destroy_ratio_0.15,300.000000,300.222500,11108.000000,980,10128,0.000000
ablation,32,10,0,23461494,20581534,LNS,destroy_ratio_0.45,300.000000,302.708700,12785.000000,1040,11745,15.097227
ablation,32,10,1,23461494,20582543,LNS,full,300.000000,300.712200,11140.000000,988,10152,0.288081
ablation,32,10,1,23461494,20582543,LNS,no_regret,300.000000,300.849200,11120.000000,988,10132,0.108030
ablation,32,10,1,23461494,20582543,LNS,no_adaptive_weight,300.000000,301.008400,11972.000000,1032,10940,7.778178
ablation,32,10,1,23461494,20582543,LNS,no_local_search,300.000000,300.262500,12828.000000,998,11830,15.484336
ablation,32,10,1,23461494,20582543,LNS,no_probability_acceptance,300.000000,300.880800,11954.000000,1036,10918,7.616133
ablation,32,10,1,23461494,20582543,LNS,destroy_ratio_0.15,300.000000,300.043200,11108.000000,980,10128,0.000000
ablation,32,10,1,23461494,20582543,LNS,destroy_ratio_0.45,300.000000,302.732000,12004.000000,1038,10966,8.066259
ablation,32,10,2,23461494,20583552,LNS,full,300.000000,300.224300,11695.000000,996,10699,5.151951
ablation,32,10,2,23461494,20583552,LNS,no_regret,300.000000,300.832600,11122.000000,988,10134,0.000000
ablation,32,10,2,23461494,20583552,LNS,no_adaptive_weight,300.000000,300.791000,11911.000000,994,10917,7.094048
ablation,32,10,2,23461494,20583552,LNS,no_local_search,300.000000,301.663700,12857.000000,1028,11829,15.599712
ablation,32,10,2,23461494,20583552,LNS,no_probability_acceptance,300.000000,300.417200,11715.000000,1028,10687,5.331775
ablation,32,10,2,23461494,20583552,LNS,destroy_ratio_0.15,300.000000,300.139500,11536.000000,982,10554,3.722352
ablation,32,10,2,23461494,20583552,LNS,destroy_ratio_0.45,300.000000,300.182100,11786.000000,1010,10776,5.970149
ablation,32,11,0,23461591,20581635,LNS,full,300.000000,300.955700,11607.000000,932,10675,4.671296
ablation,32,11,0,23461591,20581635,LNS,no_regret,300.000000,300.522000,11145.000000,876,10269,0.505005
ablation,32,11,0,23461591,20581635,LNS,no_adaptive_weight,300.000000,301.218700,11682.000000,914,10768,5.347642
ablation,32,11,0,23461591,20581635,LNS,no_local_search,300.000000,302.791800,13273.000000,994,12279,19.695193
ablation,32,11,0,23461591,20581635,LNS,no_probability_acceptance,300.000000,300.288200,11431.000000,920,10511,3.084137
ablation,32,11,0,23461591,20581635,LNS,destroy_ratio_0.15,300.000000,300.007600,11089.000000,882,10207,0.000000
ablation,32,11,0,23461591,20581635,LNS,destroy_ratio_0.45,300.000000,300.384000,13103.000000,974,12129,18.162143
ablation,32,11,1,23461591,20582644,LNS,full,300.000000,300.114600,11311.000000,936,10375,2.556895
ablation,32,11,1,23461591,20582644,LNS,no_regret,300.000000,300.197400,11055.000000,872,10183,0.235742
ablation,32,11,1,23461591,20582644,LNS,no_adaptive_weight,300.000000,300.192600,11321.000000,888,10433,2.647566
ablation,32,11,1,23461591,20582644,LNS,no_local_search,300.000000,300.116700,12583.000000,906,11677,14.090126
ablation,32,11,1,23461591,20582644,LNS,no_probability_acceptance,300.000000,300.288100,12223.000000,920,11303,10.826004
ablation,32,11,1,23461591,20582644,LNS,destroy_ratio_0.15,300.000000,300.031400,11029.000000,872,10157,0.000000
ablation,32,11,1,23461591,20582644,LNS,destroy_ratio_0.45,300.000000,300.195200,11766.000000,938,10828,6.682383
ablation,32,11,2,23461591,20583653,LNS,full,300.000000,300.121000,11115.000000,872,10243,0.252548
ablation,32,11,2,23461591,20583653,LNS,no_regret,300.000000,300.185000,11175.000000,884,10291,0.793722
ablation,32,11,2,23461591,20583653,LNS,no_adaptive_weight,300.000000,300.035800,11717.000000,900,10817,5.682331
ablation,32,11,2,23461591,20583653,LNS,no_local_search,300.000000,300.251500,12694.000000,956,11738,14.494453
ablation,32,11,2,23461591,20583653,LNS,no_probability_acceptance,300.000000,300.187900,11583.000000,912,10671,4.473708
ablation,32,11,2,23461591,20583653,LNS,destroy_ratio_0.15,300.000000,300.036000,11087.000000,880,10207,0.000000
ablation,32,11,2,23461591,20583653,LNS,destroy_ratio_0.45,300.000000,300.157100,12187.000000,928,11259,9.921530
ablation,32,12,0,23461688,20581736,LNS,full,300.000000,300.162900,12692.000000,1086,11606,0.506810
ablation,32,12,0,23461688,20581736,LNS,no_regret,300.000000,300.502100,12628.000000,1092,11536,0.000000
ablation,32,12,0,23461688,20581736,LNS,no_adaptive_weight,300.000000,300.089600,12670.000000,1092,11578,0.332594
ablation,32,12,0,23461688,20581736,LNS,no_local_search,300.000000,300.024600,13722.000000,1134,12588,8.663288
ablation,32,12,0,23461688,20581736,LNS,no_probability_acceptance,300.000000,300.015300,12772.000000,1086,11686,1.140323
ablation,32,12,0,23461688,20581736,LNS,destroy_ratio_0.15,300.000000,300.110400,12668.000000,1090,11578,0.316756
ablation,32,12,0,23461688,20581736,LNS,destroy_ratio_0.45,300.000000,300.219700,13024.000000,1110,11914,3.135889
ablation,32,12,1,23461688,20582745,LNS,full,300.000000,300.168600,12704.000000,1086,11618,0.284181
ablation,32,12,1,23461688,20582745,LNS,no_regret,300.000000,300.198200,12906.000000,1108,11798,1.878750
ablation,32,12,1,23461688,20582745,LNS,no_adaptive_weight,300.000000,300.062200,12764.000000,1100,11664,0.757815
ablation,32,12,1,23461688,20582745,LNS,no_local_search,300.000000,300.235500,12944.000000,1100,11844,2.178718
ablation,32,12,1,23461688,20582745,LNS,no_probability_acceptance,300.000000,300.129200,12686.000000,1092,11594,0.142090
ablation,32,12,1,23461688,20582745,LNS,destroy_ratio_0.15,300.000000,300.053900,12668.000000,1090,11578,0.000000
ablation,32,12,1,23461688,20582745,LNS,destroy_ratio_0.45,300.000000,300.249400,13136.000000,1116,12020,3.694348
ablation,32,12,2,23461688,20583754,LNS,full,300.000000,300.107900,12698.000000,1086,11612,0.442968
ablation,32,12,2,23461688,20583754,LNS,no_regret,300.000000,300.022500,12684.000000,1088,11596,0.332226
ablation,32,12,2,23461688,20583754,LNS,no_adaptive_weight,300.000000,300.060400,12856.000000,1100,11756,1.692770
ablation,32,12,2,23461688,20583754,LNS,no_local_search,300.000000,300.260900,13778.000000,1114,12664,8.985920
ablation,32,12,2,23461688,20583754,LNS,no_probability_acceptance,300.000000,300.102300,12642.000000,1090,11552,0.000000
ablation,32,12,2,23461688,20583754,LNS,destroy_ratio_0.15,300.000000,300.051400,12646.000000,1092,11554,0.031641
ablation,32,12,2,23461688,20583754,LNS,destroy_ratio_0.45,300.000000,300.161200,12982.000000,1124,11858,2.689448
ablation,32,13,0,23461785,20581837,LNS,full,300.000000,300.300400,12797.000000,1036,11761,0.203586
ablation,32,13,0,23461785,20581837,LNS,no_regret,300.000000,300.135700,12813.000000,1044,11769,0.328870
ablation,32,13,0,23461785,20581837,LNS,no_adaptive_weight,300.000000,300.054300,12771.000000,1034,11737,0.000000
ablation,32,13,0,23461785,20581837,LNS,no_local_search,300.000000,300.005400,13407.000000,1050,12357,4.980033
ablation,32,13,0,23461785,20581837,LNS,no_probability_acceptance,300.000000,300.014200,13215.000000,1070,12145,3.476627
ablation,32,13,0,23461785,20581837,LNS,destroy_ratio_0.15,300.000000,300.061600,12919.000000,1044,11875,1.158876
ablation,32,13,0,23461785,20581837,LNS,destroy_ratio_0.45,300.000000,300.166400,12813.000000,1036,11777,0.328870
ablation,32,13,1,23461785,20582846,LNS,full,300.000000,300.029600,12735.000000,1034,11701,0.000000
ablation,32,13,1,23461785,20582846,LNS,no_regret,300.000000,300.294100,12817.000000,1046,11771,0.643895
ablation,32,13,1,23461785,20582846,LNS,no_adaptive_weight,300.000000,300.297500,12823.000000,1036,11787,0.691009
ablation,32,13,1,23461785,20582846,LNS,no_local_search,300.000000,300.127500,12969.000000,1038,11931,1.837456
ablation,32,13,1,23461785,20582846,LNS,no_probability_acceptance,300.000000,300.294400,12791.000000,1044,11747,0.439733
ablation,32,13,1,23461785,20582846,LNS,destroy_ratio_0.15,300.000000,300.026000,12735.000000,1034,11701,0.000000
ablation,32,13,1,23461785,20582846,LNS,destroy_ratio_0.45,300.000000,300.540500,13051.000000,1074,11977,2.481351
ablation,32,13,2,23461785,20583855,LNS,full,300.000000,300.075800,12745.000000,1034,11711,0.000000
ablation,32,13,2,23461785,20583855,LNS,no_regret,300.000000,300.060600,12767.000000,1046,11721,0.172617
ablation,32,13,2,23461785,20583855,LNS,no_adaptive_weight,300.000000,300.259100,12749.000000,1034,11715,0.031385
ablation,32,13,2,23461785,20583855,LNS,no_local_search,300.000000,300.064200,13115.000000,1050,12065,2.903099
ablation,32,13,2,23461785,20583855,LNS,no_probability_acceptance,300.000000,300.233300,12857.000000,1036,11821,0.878776
ablation,32,13,2,23461785,20583855,LNS,destroy_ratio_0.15,300.000000,300.039500,12793.000000,1040,11753,0.376618
ablation,32,13,2,23461785,20583855,LNS,destroy_ratio_0.45,300.000000,300.362700,12989.000000,1050,11939,1.914476
ablation,32,14,0,23461882,20581938,LNS,full,300.000000,300.081700,12103.000000,1000,11103,0.206988
ablation,32,14,0,23461882,20581938,LNS,no_regret,300.000000,300.033000,12146.000000,1016,11130,0.563007
ablation,32,14,0,23461882,20581938,LNS,no_adaptive_weight,300.000000,300.083400,12078.000000,1006,11072,0.000000
ablation,32,14,0,23461882,20581938,LNS,no_local_search,300.000000,300.140000,12898.000000,1026,11872,6.789204
ablation,32,14,0,23461882,20581938,LNS,no_probability_acceptance,300.000000,300.137200,12285.000000,1010,11275,1.713860
ablation,32,14,0,23461882,20581938,LNS,destroy_ratio_0.15,300.000000,300.081400,12564.000000,1046,11518,4.023845
ablation,32,14,0,23461882,20581938,LNS,destroy_ratio_0.45,300.000000,300.007300,12628.000000,1016,11612,4.553734
ablation,32,14,1,23461882,20582947,LNS,full,300.000000,300.065400,12092.000000,996,11096,1.230640
ablation,32,14,1,23461882,20582947,LNS,no_regret,300.000000,300.139800,11955.000000,998,10957,0.083717
ablation,32,14,1,23461882,20582947,LNS,no_adaptive_weight,300.000000,300.161200,12234.000000,1004,11230,2.419422
ablation,32,14,1,23461882,20582947,LNS,no_local_search,300.000000,300.147700,13038.000000,1026,12012,9.150272
ablation,32,14,1,23461882,20582947,LNS,no_probability_acceptance,300.000000,300.056000,12445.000000,1010,11435,4.185852
ablation,32,14,1,23461882,20582947,LNS,destroy_ratio_0.15,300.000000,300.029600,11945.000000,994,10951,0.000000
ablation,32,14,1,23461882,20582947,LNS,destroy_ratio_0.45,300.000000,300.114200,12967.000000,1038,11929,8.555881
ablation,32,14,2,23461882,20583956,LNS,full,300.000000,300.006000,12103.000000,1014,11089,1.765745
ablation,32,14,2,23461882,20583956,LNS,no_regret,300.000000,300.081000,11893.000000,986,10907,0.000000
ablation,32,14,2,23461882,20583956,LNS,no_adaptive_weight,300.000000,300.168100,12097.000000,998,11099,1.715295
ablation,32,14,2,23461882,20583956,LNS,no_local_search,300.000000,300.100800,13202.000000,1080,12122,11.006474
ablation,32,14,2,23461882,20583956,LNS,no_probability_acceptance,300.000000,300.054800,12073.000000,994,11079,1.513495
ablation,32,14,2,23461882,20583956,LNS,destroy_ratio_0.15,300.000000,300.066900,11900.000000,986,10914,0.058858
ablation,32,14,2,23461882,20583956,LNS,destroy_ratio_0.45,300.000000,300.426600,12409.000000,1028,11381,4.338687
ablation,32,15,0,23461979,20582039,LNS,full,300.000000,300.202200,11518.000000,952,10566,0.139106
ablation,32,15,0,23461979,20582039,LNS,no_regret,300.000000,300.321300,11502.000000,952,10550,0.000000
ablation,32,15,0,23461979,20582039,LNS,no_adaptive_weight,300.000000,300.120500,12124.000000,976,11148,5.407755
ablation,32,15,0,23461979,20582039,LNS,no_local_search,300.000000,300.099300,13295.000000,1056,12239,15.588593
ablation,32,15,0,23461979,20582039,LNS,no_probability_acceptance,300.000000,300.201700,11726.000000,960,10766,1.947487
ablation,32,15,0,23461979,20582039,LNS,destroy_ratio_0.15,300.000000,300.080400,11826.000000,982,10844,2.816901
ablation,32,15,0,23461979,20582039,LNS,destroy_ratio_0.45,300.000000,300.499700,12848.000000,1028,11820,11.702313
ablation,32,15,1,23461979,20583048,LNS,full,300.000000,300.095500,11530.000000,946,10584,0.000000
ablation,32,15,1,23461979,20583048,LNS,no_regret,300.000000,300.050000,12099.000000,1006,11093,4.934952
ablation,32,15,1,23461979,20583048,LNS,no_adaptive_weight,300.000000,300.186100,11536.000000,952,10584,0.052038
ablation,32,15,1,23461979,20583048,LNS,no_local_search,300.000000,300.122500,13475.000000,1050,12425,16.869037
ablation,32,15,1,23461979,20583048,LNS,no_probability_acceptance,300.000000,300.063700,11933.000000,988,10945,3.495230
ablation,32,15,1,23461979,20583048,LNS,destroy_ratio_0.15,300.000000,300.070600,11702.000000,976,10726,1.491761
ablation,32,15,1,23461979,20583048,LNS,destroy_ratio_0.45,300.000000,300.057100,12773.000000,1014,11759,10.780572
ablation,32,15,2,23461979,20584057,LNS,full,300.000000,300.138100,11504.000000,952,10552,0.278940
ablation,32,15,2,23461979,20584057,LNS,no_regret,300.000000,300.210300,11494.000000,946,10548,0.191771
ablation,32,15,2,23461979,20584057,LNS,no_adaptive_weight,300.000000,300.012000,11546.000000,970,10576,0.645049
ablation,32,15,2,23461979,20584057,LNS,no_local_search,300.000000,300.075200,12521.000000,990,11531,9.144003
ablation,32,15,2,23461979,20584057,LNS,no_probability_acceptance,300.000000,300.608800,11620.000000,960,10660,1.290098
ablation,32,15,2,23461979,20584057,LNS,destroy_ratio_0.15,300.000000,300.851100,11472.000000,946,10526,0.000000
ablation,32,15,2,23461979,20584057,LNS,destroy_ratio_0.45,300.000000,300.043800,12419.000000,1008,11411,8.254881
ablation,32,16,0,23462076,20582140,LNS,full,300.000000,300.440200,12886.000000,1030,11856,6.795956
ablation,32,16,0,23462076,20582140,LNS,no_regret,300.000000,300.997700,12066.000000,986,11080,0.000000
ablation,32,16,0,23462076,20582140,LNS,no_adaptive_weight,300.000000,300.444700,12948.000000,1048,11900,7.309796
ablation,32,16,0,23462076,20582140,LNS,no_local_search,300.000000,300.863600,13662.000000,1076,12586,13.227250
ablation,32,16,0,23462076,20582140,LNS,no_probability_acceptance,300.000000,300.944000,12998.000000,1048,11950,7.724184
ablation,32,16,0,23462076,20582140,LNS,destroy_ratio_0.15,300.000000,300.171200,12740.000000,1062,11678,5.585944
ablation,32,16,0,23462076,20582140,LNS,destroy_ratio_0.45,300.000000,303.095200,13316.000000,1050,12266,10.359688
ablation,32,16,1,23462076,20583149,LNS,full,300.000000,300.610300,12687.000000,1022,11665,6.336434
ablation,32,16,1,23462076,20583149,LNS,no_regret,300.000000,301.335300,12015.000000,984,11031,0.704048
ablation,32,16,1,23462076,20583149,LNS,no_adaptive_weight,300.000000,300.336300,12121.000000,992,11129,1.592490
ablation,32,16,1,23462076,20583149,LNS,no_local_search,300.000000,300.759200,14278.000000,1082,13196,19.671444
ablation,32,16,1,23462076,20583149,LNS,no_probability_acceptance,300.000000,300.224400,12561.000000,1010,11551,5.280362
ablation,32,16,1,23462076,20583149,LNS,destroy_ratio_0.15,300.000000,300.030600,11931.000000,986,10945,0.000000
ablation,32,16,1,23462076,20583149,LNS,destroy_ratio_0.45,300.000000,301.893700,13126.000000,1042,12084,10.015925
ablation,32,16,2,23462076,20584158,LNS,full,300.000000,301.195200,12878.000000,1052,11826,8.000671
ablation,32,16,2,23462076,20584158,LNS,no_regret,300.000000,300.878200,12417.000000,1008,11409,4.134519
ablation,32,16,2,23462076,20584158,LNS,no_adaptive_weight,300.000000,301.195800,12861.000000,1040,11821,7.858101
ablation,32,16,2,23462076,20584158,LNS,no_local_search,300.000000,300.520600,14098.000000,1084,13014,18.232137
ablation,32,16,2,23462076,20584158,LNS,no_probability_acceptance,300.000000,300.998900,13026.000000,1068,11958,9.241865
ablation,32,16,2,23462076,20584158,LNS,destroy_ratio_0.15,300.000000,300.755000,11924.000000,984,10940,0.000000
ablation,32,16,2,23462076,20584158,LNS,destroy_ratio_0.45,300.000000,300.458500,13396.000000,1030,12366,12.344851
ablation,32,17,0,23462173,20582241,LNS,full,300.000000,300.802300,11157.000000,924,10233,1.658314
ablation,32,17,0,23462173,20582241,LNS,no_regret,300.000000,300.415400,11184.000000,894,10290,1.904328
ablation,32,17,0,23462173,20582241,LNS,no_adaptive_weight,300.000000,300.084900,11234.000000,908,10326,2.359909
ablation,32,17,0,23462173,20582241,LNS,no_local_search,300.000000,300.948300,12138.000000,950,11188,10.596811
ablation,32,17,0,23462173,20582241,LNS,no_probability_acceptance,300.000000,300.370700,11211.000000,904,10307,2.150342
ablation,32,17,0,23462173,20582241,LNS,destroy_ratio_0.15,300.000000,300.134200,10975.000000,888,10087,0.000000
ablation,32,17,0,23462173,20582241,LNS,destroy_ratio_0.45,300.000000,300.802700,11649.000000,928,10721,6.141230
ablation,32,17,1,23462173,20583250,LNS,full,300.000000,300.203700,11196.000000,908,10288,0.983133
ablation,32,17,1,23462173,20583250,LNS,no_regret,300.000000,301.104800,11192.000000,894,10298,0.947055
ablation,32,17,1,23462173,20583250,LNS,no_adaptive_weight,300.000000,300.213400,11087.000000,894,10193,0.000000
ablation,32,17,1,23462173,20583250,LNS,no_local_search,300.000000,300.847200,12480.000000,940,11540,12.564264
ablation,32,17,1,23462173,20583250,LNS,no_probability_acceptance,300.000000,300.378800,11819.000000,936,10883,6.602327
ablation,32,17,1,23462173,20583250,LNS,destroy_ratio_0.15,300.000000,300.181900,11093.000000,920,10173,0.054117
ablation,32,17,1,23462173,20583250,LNS,destroy_ratio_0.45,300.000000,301.037200,11854.000000,936,10918,6.918012
ablation,32,17,2,23462173,20584259,LNS,full,300.000000,300.843400,11153.000000,898,10255,1.584844
ablation,32,17,2,23462173,20584259,LNS,no_regret,300.000000,300.263600,11189.000000,902,10287,1.912743
ablation,32,17,2,23462173,20584259,LNS,no_adaptive_weight,300.000000,300.510500,11260.000000,912,10348,2.559432
ablation,32,17,2,23462173,20584259,LNS,no_local_search,300.000000,300.523500,12335.000000,938,11397,12.350852
ablation,32,17,2,23462173,20584259,LNS,no_probability_acceptance,300.000000,300.650200,11752.000000,930,10822,7.040714
ablation,32,17,2,23462173,20584259,LNS,destroy_ratio_0.15,300.000000,300.266800,10979.000000,888,10091,0.000000
ablation,32,17,2,23462173,20584259,LNS,destroy_ratio_0.45,300.000000,302.390200,11719.000000,918,10801,6.740140
ablation,32,18,0,23462270,20582342,LNS,full,300.000000,301.275000,10920.000000,964,9956,3.990096
ablation,32,18,0,23462270,20582342,LNS,no_regret,300.000000,300.471100,10769.000000,942,9827,2.552138
ablation,32,18,0,23462270,20582342,LNS,no_adaptive_weight,300.000000,300.218100,10968.000000,932,10036,4.447196
ablation,32,18,0,23462270,20582342,LNS,no_local_search,300.000000,300.483600,12071.000000,954,11117,14.950957
ablation,32,18,0,23462270,20582342,LNS,no_probability_acceptance,300.000000,300.149100,10866.000000,964,9902,3.475859
ablation,32,18,0,23462270,20582342,LNS,destroy_ratio_0.15,300.000000,300.158800,10501.000000,922,9579,0.000000
ablation,32,18,0,23462270,20582342,LNS,destroy_ratio_0.45,300.000000,301.287200,11460.000000,996,10464,9.132464
ablation,32,18,1,23462270,20583351,LNS,full,300.000000,300.336800,11298.000000,960,10338,6.144307
ablation,32,18,1,23462270,20583351,LNS,no_regret,300.000000,300.771200,10666.000000,936,9730,0.206689
ablation,32,18,1,23462270,20583351,LNS,no_adaptive_weight,300.000000,300.299400,10644.000000,928,9716,0.000000
ablation,32,18,1,23462270,20583351,LNS,no_local_search,300.000000,300.867400,12269.000000,1002,11267,15.266817
ablation,32,18,1,23462270,20583351,LNS,no_probability_acceptance,300.000000,300.627100,11042.000000,966,10076,3.739196
ablation,32,18,1,23462270,20583351,LNS,destroy_ratio_0.15,300.000000,301.428100,10650.000000,928,9722,0.056370
ablation,32,18,1,23462270,20583351,LNS,destroy_ratio_0.45,300.000000,300.873200,11589.000000,1012,10577,8.878241
ablation,32,18,2,23462270,20584360,LNS,full,300.000000,300.067400,10759.000000,940,9819,2.868343
ablation,32,18,2,23462270,20584360,LNS,no_regret,300.000000,300.038800,10642.000000,932,9710,1.749689
ablation,32,18,2,23462270,20584360,LNS,no_adaptive_weight,300.000000,300.112600,10744.000000,932,9812,2.724926
ablation,32,18,2,23462270,20584360,LNS,no_local_search,300.000000,300.215600,11501.000000,954,10547,9.962712
ablation,32,18,2,23462270,20584360,LNS,no_probability_acceptance,300.000000,300.250400,10503.000000,926,9577,0.420690
ablation,32,18,2,23462270,20584360,LNS,destroy_ratio_0.15,300.000000,300.029600,10459.000000,918,9541,0.000000
ablation,32,18,2,23462270,20584360,LNS,destroy_ratio_0.45,300.000000,301.005500,11121.000000,952,10169,6.329477
ablation,32,19,0,23462367,20582443,LNS,full,300.000000,300.142000,11803.000000,1030,10773,1.881744
ablation,32,19,0,23462367,20582443,LNS,no_regret,300.000000,300.332400,11857.000000,1018,10839,2.347864
ablation,32,19,0,23462367,20582443,LNS,no_adaptive_weight,300.000000,300.015300,11585.000000,986,10599,0.000000
ablation,32,19,0,23462367,20582443,LNS,no_local_search,300.000000,300.027800,12667.000000,1030,11637,9.339663
ablation,32,19,0,23462367,20582443,LNS,no_probability_acceptance,300.000000,300.091100,11822.000000,1028,10794,2.045749
ablation,32,19,0,23462367,20582443,LNS,destroy_ratio_0.15,300.000000,300.022800,11854.000000,1020,10834,2.321968
ablation,32,19,0,23462367,20582443,LNS,destroy_ratio_0.45,300.000000,300.422400,11989.000000,1018,10971,3.487268
ablation,32,19,1,23462367,20583452,LNS,full,300.000000,300.193700,11806.000000,1000,10806,1.182722
ablation,32,19,1,23462367,20583452,LNS,no_regret,300.000000,300.229100,11668.000000,994,10674,0.000000
ablation,32,19,1,23462367,20583452,LNS,no_adaptive_weight,300.000000,300.043000,11857.000000,1012,10845,1.619815
ablation,32,19,1,23462367,20583452,LNS,no_local_search,300.000000,300.305900,12396.000000,1044,11352,6.239287
ablation,32,19,1,23462367,20583452,LNS,no_probability_acceptance,300.000000,300.185500,12115.000000,1020,11095,3.830991
ablation,32,19,1,23462367,20583452,LNS,destroy_ratio_0.15,300.000000,300.048300,11696.000000,998,10698,0.239973
ablation,32,19,1,23462367,20583452,LNS,destroy_ratio_0.45,300.000000,300.441000,12141.000000,1034,11107,4.053822
ablation,32,19,2,23462367,20584461,LNS,full,300.000000,300.070900,11953.000000,1030,10923,2.636098
ablation,32,19,2,23462367,20584461,LNS,no_regret,300.000000,300.056600,11696.000000,1008,10688,0.429332
ablation,32,19,2,23462367,20584461,LNS,no_adaptive_weight,300.000000,300.068900,11733.000000,1018,10715,0.747038
ablation,32,19,2,23462367,20584461,LNS,no_local_search,300.000000,300.136700,12614.000000,1040,11574,8.311867
ablation,32,19,2,23462367,20584461,LNS,no_probability_acceptance,300.000000,300.136200,12094.000000,1016,11078,3.846814
ablation,32,19,2,23462367,20584461,LNS,destroy_ratio_0.15,300.000000,300.106700,11646.000000,992,10654,0.000000
ablation,32,19,2,23462367,20584461,LNS,destroy_ratio_0.45,300.000000,301.443700,12574.000000,1032,11542,7.968401
